Locality,Zip code,Property type,Price,Bedrooms,Living area,Surface of the plot,Facades,Building condition,Fireplace,Equipped kitchen,Garden,Garden surface,Terrace,Terrace surface,Furnished,Swimming pool,Province,Property,Region
Gent,9850,Country_Cottage,1098000,3.0,279.0,16080.0,4.0,To renovate,0,0,0,0.0,0,0.0,0,0,Oost-Vlaanderen,House,Flanders
Brussels,1050,House,1175000,5.0,353.0,185.0,2.0,Good,0,1,1,70.0,1,15.0,0,0,Brussels,House,Brussels
Halle-Vilvoorde,1950,House,1180000,6.0,306.0,1122.0,4.0,Good,0,1,1,750.0,0,0.0,0,0,Vlaams-Brabant,House,Flanders
Halle-Vilvoorde,1840,House,1195000,3.0,519.0,2757.0,4.0,Good,1,1,0,0.0,1,68.0,0,0,Vlaams-Brabant,House,Flanders
Kortrijk,8510,Villa,1200000,4.0,311.0,943.0,4.0,As new,0,1,1,600.0,1,40.0,0,0,West-Vlaanderen,House,Flanders
Halle-Vilvoorde,1500,Mixed_Use_Building,1249000,,783.0,185.0,2.0,Good,0,1,0,0.0,0,0.0,0,0,Vlaams-Brabant,Other,Flanders
Leuven,3000,House,1295000,4.0,255.0,61.0,,Good,0,0,0,0.0,0,0.0,0,0,Vlaams-Brabant,House,Flanders
Gent,9940,Villa,1350000,4.0,420.0,4770.0,,As new,0,1,0,0.0,0,0.0,0,1,Oost-Vlaanderen,House,Flanders
Brussels,1180,Mixed_Use_Building,1385000,7.0,501.0,129.0,2.0,Good,0,0,0,0.0,0,0.0,0,0,Brussels,Other,Brussels
Gent,9880,Villa,1495000,6.0,238.0,7520.0,4.0,As new,1,1,0,0.0,0,0.0,0,0,Oost-Vlaanderen,House,Flanders
Oostend,8450,House,1499000,16.0,654.0,375.0,,To renovate,0,0,0,0.0,0,0.0,0,0,West-Vlaanderen,House,Flanders
Brussels,1180,Villa,1550000,6.0,349.0,1515.0,4.0,Not mentioned,1,1,1,1100.0,1,30.0,0,0,Brussels,House,Brussels
Halle-Vilvoorde,1750,Apartment_Block,1590000,6.0,760.0,2972.0,4.0,Good,0,1,1,1400.0,1,93.0,0,0,Vlaams-Brabant,Other,Flanders
Leuven,3020,Villa,1750000,7.0,481.0,65703.0,,To renovate,0,1,0,0.0,0,0.0,0,1,Vlaams-Brabant,House,Flanders
Arlon,6630,Villa,1750000,6.0,780.0,4581.0,4.0,Good,0,1,0,0.0,0,0.0,0,0,Luxembourg,House,Wallonia
Antwerp,2000,Apartment_Block,1950000,10.0,615.0,113.0,2.0,Just renovated,0,1,0,0.0,0,0.0,0,0,Antwerp,Other,Flanders
Brugge,8300,Villa,1975000,5.0,263.0,695.0,,Good,0,0,0,0.0,0,0.0,0,0,West-Vlaanderen,House,Flanders
Halle-Vilvoorde,1850,Castle,2250000,10.0,880.0,95000.0,4.0,To renovate,0,0,0,0.0,0,0.0,0,0,Vlaams-Brabant,House,Flanders
Halle-Vilvoorde,1700,Country_Cottage,2395000,7.0,622.0,9665.0,4.0,As new,1,1,0,0.0,0,0.0,0,0,Vlaams-Brabant,House,Flanders
Gent,9000,Mansion,2550000,3.0,316.0,191.0,,Good,0,0,0,0.0,0,0.0,0,0,Oost-Vlaanderen,House,Flanders
Turnhout,2400,Villa,2995000,4.0,515.0,1500.0,4.0,As new,1,1,1,1500.0,1,125.0,0,1,Antwerp,House,Flanders
Brugge,8300,House,4850000,5.0,532.0,1194.0,4.0,Good,0,1,0,0.0,0,0.0,0,0,West-Vlaanderen,House,Flanders
Sint-Niklaas,9100,House,249500,2.0,130.0,98.0,2.0,As new,0,0,1,50.0,0,0.0,0,0,Oost-Vlaanderen,House,Flanders
Halle-Vilvoorde,1750,House,279000,2.0,121.0,685.0,4.0,Not mentioned,0,0,0,0.0,0,0.0,0,0,Vlaams-Brabant,House,Flanders
Antwerp,2170,House,399000,3.0,289.0,222.0,3.0,Good,1,1,0,0.0,0,0.0,0,0,Antwerp,House,Flanders
Dendermonde,9255,House,415000,3.0,236.0,2110.0,3.0,Good,0,0,0,0.0,0,0.0,0,0,Oost-Vlaanderen,House,Flanders
Turnhout,2360,Villa,1350000,5.0,569.0,2950.0,4.0,As new,0,0,0,0.0,0,0.0,0,1,Antwerp,House,Flanders
Brussels,1060,House,1500000,9.0,495.0,165.0,2.0,As new,0,0,1,165.0,1,15.0,0,0,Brussels,House,Brussels
Brussels,1170,Exceptional_Property,1890000,4.0,270.0,1000.0,3.0,Good,1,1,1,800.0,1,26.0,0,0,Brussels,House,Brussels
Leuven,3128,House,260000,2.0,151.0,1358.0,4.0,To be done up,0,0,0,0.0,0,0.0,0,0,Vlaams-Brabant,House,Flanders
Brussels,1180,Exceptional_Property,950000,3.0,205.0,,4.0,As new,0,1,0,0.0,1,72.0,0,0,Brussels,House,Brussels
Nivelles,1460,Exceptional_Property,1595000,8.0,560.0,34954.0,4.0,As new,0,1,1,1500.0,1,105.0,0,1,Brabant Wallon,House,Wallonia
Arlon,6790,House,119900,3.0,135.0,,,To renovate,0,0,0,0.0,0,0.0,0,0,Luxembourg,House,Wallonia
Kortrijk,8530,House,129000,2.0,110.0,310.0,,To be done up,0,0,0,0.0,0,0.0,0,0,West-Vlaanderen,House,Flanders
Kortrijk,8551,House,187000,3.0,185.0,406.0,2.0,Good,0,0,0,0.0,0,0.0,0,0,West-Vlaanderen,House,Flanders
Leuven,3350,House,470000,5.0,225.0,403.0,3.0,As new,0,1,1,265.0,0,0.0,0,0,Vlaams-Brabant,House,Flanders
Brugge,8340,Country_Cottage,1695000,4.0,244.0,12279.0,4.0,Good,0,0,0,0.0,0,0.0,0,0,West-Vlaanderen,House,Flanders
Mons,7390,House,85000,2.0,95.0,320.0,2.0,To renovate,0,0,1,200.0,1,10.0,0,0,Hainaut,House,Wallonia
Eeklo,9900,House,177500,2.0,110.0,160.0,2.0,Good,0,1,0,0.0,0,0.0,0,0,Oost-Vlaanderen,House,Flanders
Soignies,7070,House,265000,3.0,109.0,211.0,3.0,Not mentioned,0,0,0,0.0,0,0.0,0,0,Hainaut,House,Wallonia
Brugge,8200,House,339000,3.0,,288.0,4.0,Good,0,0,0,0.0,0,0.0,0,0,West-Vlaanderen,House,Flanders
Brussels,1020,Apartment_Block,599000,4.0,260.0,70.0,2.0,To renovate,0,1,0,0.0,1,3.0,0,0,Brussels,Other,Brussels
Gent,9880,House,785000,5.0,590.0,6219.0,,Not mentioned,0,1,0,0.0,0,0.0,0,0,Oost-Vlaanderen,House,Flanders
Kortrijk,8510,Villa,1595000,5.0,838.0,2347.0,,As new,0,1,0,0.0,0,0.0,0,1,West-Vlaanderen,House,Flanders
Halle-Vilvoorde,1700,Bungalow,429000,3.0,160.0,770.0,4.0,Not mentioned,0,1,1,280.0,1,25.0,0,0,Vlaams-Brabant,House,Flanders
Gent,9840,House,439000,3.0,150.0,317.0,3.0,Not mentioned,0,0,0,0.0,0,0.0,0,0,Oost-Vlaanderen,House,Flanders
Ath,7950,Country_Cottage,495000,10.0,513.0,1037.0,4.0,Not mentioned,0,1,0,0.0,0,0.0,0,0,Hainaut,House,Wallonia
Dendermonde,9290,House,185000,3.0,141.0,364.0,3.0,To renovate,0,0,1,243.0,0,0.0,0,0,Oost-Vlaanderen,House,Flanders
Gent,9940,House,329000,4.0,,,4.0,To renovate,0,0,0,0.0,0,0.0,0,0,Oost-Vlaanderen,House,Flanders
Antwerp,2060,Apartment_Block,699000,6.0,265.0,,2.0,Good,0,1,0,0.0,0,0.0,0,0,Antwerp,Other,Flanders
Aalst,9300,Villa,1175000,4.0,522.0,1881.0,4.0,Not mentioned,1,1,1,1650.0,1,150.0,0,0,Oost-Vlaanderen,House,Flanders
Aalst,9308,Manor_House,1175000,4.0,522.0,1881.0,4.0,Not mentioned,1,1,1,1650.0,1,150.0,0,0,Oost-Vlaanderen,House,Flanders
Tielt,8720,House,178000,3.0,171.0,681.0,2.0,To renovate,0,0,1,383.0,1,40.0,0,0,West-Vlaanderen,House,Flanders
Liège,4400,House,319000,3.0,145.0,1040.0,4.0,Good,0,1,1,955.0,1,105.0,0,0,Liège,House,Wallonia
Sint-Niklaas,9150,House,465000,6.0,237.0,130.0,3.0,As new,0,1,0,0.0,1,30.0,0,0,Oost-Vlaanderen,House,Flanders
Huy,4160,Mixed_Use_Building,495000,5.0,436.0,1728.0,4.0,Good,0,1,1,1368.0,1,62.0,0,0,Liège,Other,Wallonia
Huy,4577,House,515000,4.0,224.0,997.0,4.0,As new,0,1,0,0.0,1,30.0,0,0,Liège,House,Wallonia
Virton,6767,Exceptional_Property,245000,,52.0,4400.0,4.0,Not mentioned,0,0,1,4000.0,0,0.0,0,0,Luxembourg,House,Wallonia
Liège,4340,House,129000,3.0,109.0,1120.0,3.0,Not mentioned,0,0,1,965.0,0,0.0,0,0,Liège,House,Wallonia
Oostend,8400,House,255000,4.0,120.0,,,To be done up,0,0,1,75.0,0,0.0,0,0,West-Vlaanderen,House,Flanders
Gent,9185,House,289000,2.0,125.0,238.0,3.0,As new,0,1,1,160.0,0,0.0,0,0,Oost-Vlaanderen,House,Flanders
Antwerp,2100,House,349000,3.0,136.0,210.0,2.0,To renovate,0,0,1,115.0,0,0.0,0,0,Antwerp,House,Flanders
Gent,9850,House,875000,4.0,372.0,1480.0,,Not mentioned,0,1,0,0.0,1,50.0,0,1,Oost-Vlaanderen,House,Flanders
Dendermonde,9230,House,429000,4.0,186.0,210.0,2.0,As new,1,1,1,70.0,1,20.0,0,0,Oost-Vlaanderen,House,Flanders
Diksmuide,8600,House,165000,2.0,110.0,237.0,2.0,Good,0,0,0,0.0,0,0.0,0,0,West-Vlaanderen,House,Flanders
Namur,5300,House,245000,3.0,95.0,1190.0,4.0,Not mentioned,0,0,0,0.0,0,0.0,0,0,Namur,House,Wallonia
Tielt,8760,House,309500,3.0,168.0,773.0,4.0,To renovate,0,0,0,0.0,0,0.0,0,0,West-Vlaanderen,House,Flanders
Dendermonde,9230,House,324000,3.0,,,,Good,0,0,0,0.0,0,0.0,0,0,Oost-Vlaanderen,House,Flanders
Leuven,3080,Bungalow,399000,3.0,167.0,996.0,4.0,Not mentioned,0,0,0,0.0,0,0.0,0,0,Vlaams-Brabant,House,Flanders
Dendermonde,9280,House,449000,3.0,240.0,620.0,3.0,Just renovated,0,0,1,500.0,1,50.0,0,0,Oost-Vlaanderen,House,Flanders
Halle-Vilvoorde,3090,Villa,495000,2.0,171.0,1197.0,,Not mentioned,0,0,0,0.0,0,0.0,0,0,Vlaams-Brabant,House,Flanders
Leuven,3380,Villa,695000,5.0,487.0,6998.0,3.0,Good,0,0,0,0.0,0,0.0,0,0,Vlaams-Brabant,House,Flanders
Soignies,7863,Country_Cottage,699000,4.0,284.0,8854.0,4.0,Just renovated,0,1,1,8400.0,0,0.0,0,0,Hainaut,House,Wallonia
Brugge,8301,House,1045000,4.0,222.0,,4.0,Good,0,0,0,0.0,0,0.0,0,0,West-Vlaanderen,House,Flanders
Brugge,8000,House,399000,3.0,184.0,117.0,4.0,As new,0,0,0,0.0,0,0.0,0,0,West-Vlaanderen,House,Flanders
Gent,9000,House,425000,1.0,110.0,,,To be done up,0,0,0,0.0,0,0.0,0,0,Oost-Vlaanderen,House,Flanders
Eeklo,9990,Villa,599000,3.0,155.0,627.0,4.0,Good,0,0,0,0.0,0,0.0,0,0,Oost-Vlaanderen,House,Flanders
Eeklo,9991,Villa,599000,3.0,155.0,627.0,4.0,Good,0,0,0,0.0,0,0.0,0,0,Oost-Vlaanderen,House,Flanders
Antwerp,2600,House,649000,5.0,177.0,,2.0,As new,0,0,1,30.0,1,7.0,0,0,Antwerp,House,Flanders
Antwerp,2650,House,396000,3.0,149.0,216.0,2.0,To renovate,0,0,1,135.0,0,0.0,0,0,Antwerp,House,Flanders
Kortrijk,8500,Apartment_Block,150500,1.0,,,2.0,Not mentioned,0,0,0,0.0,0,0.0,0,0,West-Vlaanderen,Other,Flanders
Soignies,7100,House,290000,3.0,209.0,838.0,3.0,Not mentioned,0,1,0,0.0,0,0.0,0,0,Hainaut,House,Wallonia
Dendermonde,9200,House,305000,4.0,169.0,246.0,3.0,Not mentioned,0,1,0,0.0,0,0.0,0,0,Oost-Vlaanderen,House,Flanders
Roeselare,8800,Villa,729000,5.0,,,4.0,Not mentioned,0,1,0,0.0,0,0.0,0,0,West-Vlaanderen,House,Flanders
Nivelles,1380,House,865000,5.0,300.0,2359.0,4.0,Good,0,1,1,2359.0,0,0.0,0,0,Brabant Wallon,House,Wallonia
Antwerp,2610,Villa,3445000,5.0,500.0,500.0,4.0,To be done up,1,1,0,0.0,0,0.0,0,0,Antwerp,House,Flanders
Dinant,5530,Villa,235000,3.0,200.0,732.0,4.0,To renovate,0,0,0,0.0,1,52.0,0,0,Namur,House,Wallonia
Namur,5000,House,450000,8.0,350.0,703.0,3.0,Good,1,0,0,0.0,0,0.0,0,0,Namur,House,Wallonia
Antwerp,2018,House,415000,3.0,119.0,43.0,2.0,As new,0,1,0,0.0,0,0.0,0,0,Antwerp,House,Flanders
Halle-Vilvoorde,1853,House,449000,4.0,182.0,177.0,2.0,Good,0,1,1,85.0,1,6.0,0,0,Vlaams-Brabant,House,Flanders
Brussels,1150,Villa,1750000,4.0,310.0,2200.0,3.0,To renovate,1,0,1,2200.0,1,20.0,0,0,Brussels,House,Brussels
Dendermonde,9200,House,109000,2.0,70.0,120.0,2.0,To renovate,0,0,1,38.0,0,0.0,0,0,Oost-Vlaanderen,House,Flanders
Ath,7911,House,155000,2.0,90.0,65.0,,Good,0,0,0,0.0,0,0.0,0,0,Hainaut,House,Wallonia
Ath,7911,House,195000,2.0,75.0,364.0,,Good,0,0,0,0.0,0,0.0,0,0,Hainaut,House,Wallonia
Liège,4030,House,239000,3.0,130.0,217.0,2.0,Good,0,1,1,150.0,1,20.0,0,0,Liège,House,Wallonia
Leuven,3001,House,295000,5.0,135.0,82.0,2.0,Not mentioned,0,0,0,0.0,0,0.0,0,0,Vlaams-Brabant,House,Flanders
Dendermonde,9220,House,299000,3.0,143.0,350.0,3.0,To be done up,0,0,1,115.0,0,0.0,0,0,Oost-Vlaanderen,House,Flanders
Brussels,1070,Apartment_Block,360000,3.0,180.0,120.0,2.0,To renovate,0,1,0,0.0,0,0.0,0,0,Brussels,Other,Brussels
Nivelles,1495,Villa,1199000,4.0,270.0,5307.0,4.0,As new,0,1,1,5100.0,0,0.0,0,1,Brabant Wallon,House,Wallonia
Kortrijk,8500,House,159000,4.0,174.0,80.0,2.0,Good,0,0,0,0.0,0,0.0,0,0,West-Vlaanderen,House,Flanders
Kortrijk,8510,House,299000,2.0,221.0,636.0,4.0,Good,0,0,0,0.0,1,47.0,0,0,West-Vlaanderen,House,Flanders
Antwerp,2050,House,725000,4.0,236.0,214.0,,Not mentioned,0,0,0,0.0,0,0.0,0,0,Antwerp,House,Flanders
Leuven,3001,House,550000,4.0,204.0,300.0,2.0,To be done up,0,0,1,200.0,1,8.0,0,0,Vlaams-Brabant,House,Flanders
Liège,4920,House,295000,5.0,198.0,1797.0,4.0,Good,0,0,1,1600.0,1,20.0,0,0,Liège,House,Wallonia
Dinant,5540,Villa,324000,4.0,201.0,1634.0,4.0,Just renovated,1,0,1,1634.0,1,60.0,0,0,Namur,House,Wallonia
Aalst,9320,Villa,779000,4.0,217.0,3270.0,4.0,Good,0,1,1,3000.0,0,0.0,0,0,Oost-Vlaanderen,House,Flanders
Antwerp,2100,House,359000,4.0,211.0,150.0,2.0,To be done up,0,1,1,58.0,0,0.0,0,0,Antwerp,House,Flanders
Roeselare,8800,House,252000,3.0,,284.0,2.0,Just renovated,0,1,0,0.0,0,0.0,0,0,West-Vlaanderen,House,Flanders
Bastogne,6600,House,360000,6.0,479.0,613.0,3.0,Not mentioned,0,0,0,0.0,0,0.0,0,0,Luxembourg,House,Wallonia
Gent,9000,House,395000,3.0,170.0,142.0,2.0,Good,0,1,0,0.0,1,30.0,0,0,Oost-Vlaanderen,House,Flanders
Brussels,1180,House,895000,3.0,166.0,755.0,4.0,Good,0,1,1,650.0,1,20.0,0,0,Brussels,House,Brussels
Oudenaarde,9688,Villa,1545000,4.0,433.0,8633.0,4.0,Just renovated,1,0,0,0.0,0,0.0,1,0,Oost-Vlaanderen,House,Flanders
Verviers,4650,House,99000,4.0,140.0,60.0,2.0,To restore,0,0,1,30.0,0,0.0,0,0,Liège,House,Wallonia
Diksmuide,8680,House,99000,1.0,94.0,63.0,2.0,To be done up,0,0,0,0.0,0,0.0,0,0,West-Vlaanderen,House,Flanders
Liège,4400,House,125000,6.0,178.0,560.0,3.0,To renovate,0,0,1,330.0,1,30.0,0,0,Liège,House,Wallonia
Charleroi,6001,House,129000,2.0,69.0,72.0,3.0,Good,0,0,0,0.0,0,0.0,0,0,Hainaut,House,Wallonia
Ath,7950,House,140000,1.0,89.0,4000.0,4.0,Good,0,1,0,0.0,0,0.0,0,0,Hainaut,House,Wallonia
Halle-Vilvoorde,1570,House,149000,2.0,184.0,124.0,2.0,Not mentioned,0,0,1,550.0,0,0.0,0,0,Vlaams-Brabant,House,Flanders
Oudenaarde,9690,House,157500,2.0,152.0,123.0,4.0,To be done up,0,0,0,0.0,1,12.0,0,0,Oost-Vlaanderen,House,Flanders
Antwerp,2845,House,159000,2.0,82.0,48.0,2.0,Good,0,0,0,0.0,0,0.0,0,0,Antwerp,House,Flanders
Liège,4000,House,159000,3.0,133.0,190.0,3.0,To renovate,0,0,1,119.0,1,10.0,0,0,Liège,House,Wallonia
Dinant,5580,Chalet,160000,2.0,97.0,378.0,4.0,Good,0,1,0,0.0,1,35.0,0,0,Namur,House,Wallonia
Kortrijk,8530,House,165000,4.0,134.0,169.0,2.0,To renovate,0,0,0,0.0,0,0.0,0,0,West-Vlaanderen,House,Flanders
Liège,4032,House,189000,2.0,90.0,55.0,2.0,Good,0,1,0,0.0,1,8.0,0,0,Liège,House,Wallonia
Aalst,9450,House,189000,2.0,134.0,340.0,2.0,To be done up,0,0,1,191.0,0,0.0,0,0,Oost-Vlaanderen,House,Flanders
Liège,4140,House,199000,3.0,275.0,355.0,2.0,To be done up,0,1,1,168.0,1,12.0,1,0,Liège,House,Wallonia
Liège,4000,House,199900,6.0,230.0,135.0,2.0,Good,0,1,0,0.0,1,6.0,0,0,Liège,House,Wallonia
Soignies,7860,House,200000,3.0,204.0,189.0,2.0,To be done up,0,0,1,95.0,1,10.0,0,0,Hainaut,House,Wallonia
Aalst,9550,House,205000,3.0,204.0,260.0,,To restore,0,0,1,145.0,0,0.0,0,0,Oost-Vlaanderen,House,Flanders
Namur,5060,House,210000,3.0,162.0,200.0,3.0,Good,0,1,0,0.0,1,24.0,0,0,Namur,House,Wallonia
Leuven,3300,House,219000,3.0,200.0,480.0,4.0,To renovate,0,0,1,250.0,0,0.0,0,0,Vlaams-Brabant,House,Flanders
Halle-Vilvoorde,1770,House,225000,3.0,90.0,167.0,2.0,To be done up,0,0,1,100.0,0,0.0,0,0,Vlaams-Brabant,House,Flanders
Halle-Vilvoorde,1630,House,255000,2.0,102.0,175.0,3.0,To be done up,0,0,0,0.0,0,0.0,0,0,Vlaams-Brabant,House,Flanders
Halle-Vilvoorde,1600,House,260000,2.0,87.0,275.0,2.0,To be done up,0,1,0,0.0,0,0.0,0,0,Vlaams-Brabant,House,Flanders
Gent,9890,House,269000,4.0,149.0,485.0,4.0,To be done up,0,0,0,0.0,0,0.0,0,0,Oost-Vlaanderen,House,Flanders
Halle-Vilvoorde,1790,House,279000,3.0,182.0,125.0,2.0,Just renovated,0,1,0,0.0,1,22.0,0,0,Vlaams-Brabant,House,Flanders
Nivelles,1430,Villa,285000,3.0,165.0,280.0,4.0,As new,0,1,1,193.0,1,35.0,0,1,Brabant Wallon,House,Wallonia
Nivelles,1480,Villa,285000,3.0,165.0,280.0,4.0,As new,0,1,1,193.0,1,35.0,0,1,Brabant Wallon,House,Wallonia
Aalst,9550,House,289000,4.0,196.0,1225.0,3.0,To restore,0,0,1,1000.0,1,10.0,0,0,Oost-Vlaanderen,House,Flanders
Huy,4540,House,295000,1.0,319.0,1969.0,4.0,Good,0,1,1,1500.0,0,0.0,0,0,Liège,House,Wallonia
Verviers,4800,House,299000,4.0,180.0,260.0,2.0,Good,0,1,1,187.0,1,29.0,0,0,Liège,House,Wallonia
Mechelen,2560,House,309000,1.0,95.0,760.0,4.0,Good,0,1,1,250.0,1,30.0,0,0,Antwerp,House,Flanders
Leuven,3300,House,319000,3.0,220.0,408.0,2.0,To renovate,0,0,1,160.0,1,50.0,0,0,Vlaams-Brabant,House,Flanders
Huy,4570,House,324500,3.0,136.0,455.0,2.0,As new,0,1,0,0.0,0,0.0,0,0,Liège,House,Wallonia
Kortrijk,8510,House,339000,3.0,175.0,295.0,3.0,As new,0,1,1,216.0,1,23.0,0,0,West-Vlaanderen,House,Flanders
Sint-Niklaas,9150,House,339000,3.0,150.0,260.0,2.0,As new,0,1,1,192.0,1,20.0,0,0,Oost-Vlaanderen,House,Flanders
Halle-Vilvoorde,1745,House,350000,3.0,148.0,270.0,3.0,Good,0,0,1,50.0,0,0.0,0,0,Vlaams-Brabant,House,Flanders
Ath,7890,House,350000,6.0,600.0,1450.0,2.0,To renovate,0,0,0,0.0,0,0.0,0,0,Hainaut,House,Wallonia
Leuven,3380,House,364000,2.0,211.0,1657.0,4.0,Good,0,0,1,1060.0,0,0.0,0,0,Vlaams-Brabant,House,Flanders
Namur,5101,House,365000,3.0,146.0,225.0,3.0,Good,0,0,0,0.0,1,15.0,0,0,Namur,House,Wallonia
Dendermonde,9255,House,375000,3.0,150.0,646.0,3.0,Good,0,1,0,0.0,0,0.0,0,0,Oost-Vlaanderen,House,Flanders
Liège,4000,House,379000,3.0,145.0,270.0,2.0,As new,0,0,1,150.0,1,23.0,0,0,Liège,House,Wallonia
Huy,4500,House,380000,3.0,196.0,496.0,4.0,As new,0,1,1,170.0,1,57.0,0,0,Liège,House,Wallonia
Antwerp,2160,House,389000,4.0,158.0,325.0,2.0,Good,0,1,1,200.0,0,0.0,0,0,Antwerp,House,Flanders
Aalst,9420,House,389000,3.0,180.0,618.0,4.0,Good,0,0,1,460.0,1,21.0,0,0,Oost-Vlaanderen,House,Flanders
Verviers,4802,House,390000,4.0,159.0,1056.0,4.0,Good,0,1,1,956.0,1,12.0,0,0,Liège,House,Wallonia
Halle-Vilvoorde,1760,House,395000,2.0,166.0,313.0,3.0,As new,0,1,0,0.0,0,0.0,0,0,Vlaams-Brabant,House,Flanders
Sint-Niklaas,9160,House,399000,3.0,190.0,478.0,4.0,As new,0,0,0,0.0,0,0.0,0,0,Oost-Vlaanderen,House,Flanders
Brugge,8020,Bungalow,405000,4.0,140.0,873.0,,To renovate,0,0,0,0.0,1,35.0,0,0,West-Vlaanderen,House,Flanders
Nivelles,1357,House,449000,3.0,539.0,2737.0,3.0,Good,0,1,1,1687.0,1,50.0,0,0,Brabant Wallon,House,Wallonia
Kortrijk,8550,Villa,449000,3.0,368.0,1843.0,4.0,Good,0,1,0,0.0,0,0.0,0,0,West-Vlaanderen,House,Flanders
Sint-Niklaas,9140,Country_Cottage,449000,3.0,166.0,1640.0,3.0,To renovate,0,0,1,1120.0,0,0.0,0,0,Oost-Vlaanderen,House,Flanders
Aalst,9620,House,449000,3.0,230.0,1012.0,3.0,As new,0,0,0,0.0,0,0.0,0,0,Oost-Vlaanderen,House,Flanders
Mechelen,2560,House,459000,4.0,186.0,577.0,3.0,As new,0,1,0,0.0,0,0.0,0,0,Antwerp,House,Flanders
Leuven,3300,Villa,478000,3.0,168.0,1131.0,4.0,Just renovated,0,1,0,0.0,0,0.0,0,0,Vlaams-Brabant,House,Flanders
