refnis,localité,année,période,nombre transactions - maison,prix médian(€)-maison,prix premier quartile(€)-maison,prix troisième quartile(€)-maison,nombre transactions-appartement,prix médian(€)-appartement,prix premier quartile(€)-appartement,prix troisième quartile(€)-appartement,,,,0
57000,ARRONDISSEMENT DE TOURNAI,2021,Q1,149,240000,175000,329500,93,155000,110000,190000,,,,27
57000,ARRONDISSEMENT DE TOURNAI,2021,Q2,156,272500,200000,389000,111,145000,109500,185000,,,,27
57000,ARRONDISSEMENT DE TOURNAI,2021,Q3,181,280000,210000,349000,58,150000,110000,210000,,,,27
57000,ARRONDISSEMENT DE TOURNAI,2021,Q4,158,270000,195000,350000,99,150000,110000,199000,,,,27
57000,ARRONDISSEMENT DE TOURNAI,2022,Q1,133,268500,195000,348500,66,159500,125000,195000,,,,27
57000,ARRONDISSEMENT DE TOURNAI,2022,Q2,147,275000,200000,350000,101,155000,115000,205000,,,,27
57000,ARRONDISSEMENT DE TOURNAI,2022,Q3,169,270000,200000,338000,82,162500,120000,230000,,,,27
57000,ARRONDISSEMENT DE TOURNAI,2022,Q4,155,270000,192000,347000,69,150000,115000,180000,,,,27
57000,ARRONDISSEMENT DE TOURNAI,2023,Q1,133,275000,210000,385000,68,160000,130000,200000,,,,27
57000,ARRONDISSEMENT DE TOURNAI,2023,Q2,128,265000,190000,339000,82,170000,128000,220000,,,,27
57000,ARRONDISSEMENT DE TOURNAI,2023,Q3,127,285000,200000,371000,92,157500,117000,200000,,,,27
57000,ARRONDISSEMENT DE TOURNAI,2023,Q4,157,285000,225000,360000,85,160000,114000,239211,,,,27
57000,ARRONDISSEMENT DE TOURNAI,2024,Q1,126,270000,185667,345000,56,161000,120000,210000,,,,27
57000,ARRONDISSEMENT DE TOURNAI,2024,Q2,98,300000,230000,379000,82,154500,115000,215000,,,,27
58000,ARRONDISSEMENT DE LA LOUVIERE,2010,Q1,48,194500,150000,220000,29,100000,72000,125000,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2010,Q2,42,202500,159000,240000,32,105000,82500,138250,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2010,Q3,32,210000,150000,255000,28,103000,85000,130000,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2010,Q4,30,191250,147500,235000,34,105000,80000,135000,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2011,Q1,43,195000,145000,232500,34,105000,88000,120000,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2011,Q2,48,154722,115000,197500,38,115000,105000,130000,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2011,Q3,48,192000,157500,245000,38,107500,85000,135000,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2011,Q4,49,190000,145000,242500,26,105000,90000,127500,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2012,Q1,46,205000,161000,250000,35,100000,75000,126500,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2012,Q2,47,196250,160000,250000,44,110000,85000,126000,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2012,Q3,42,173500,135000,270000,39,113800,102500,130000,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2012,Q4,41,190000,145000,240000,38,115750,100000,125000,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2013,Q1,36,200000,167500,242500,37,115000,100000,137500,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2013,Q2,35,190000,157500,220000,29,105000,90000,126000,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2013,Q3,43,161000,130000,250000,31,120000,73000,142500,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2013,Q4,44,180000,105000,237500,44,112000,92000,140698,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2014,Q1,43,215000,137500,265000,33,118000,101500,157450,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2014,Q2,47,171250,128000,250000,60,115000,82000,140000,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2014,Q3,50,198000,162500,253250,32,98630,78000,130000,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2014,Q4,51,180000,145000,230000,38,110000,90000,125000,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2015,Q1,36,220000,150000,260000,37,106000,100000,130000,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2015,Q2,57,180000,128000,265000,41,125000,100000,149750,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2015,Q3,40,239500,169750,272500,43,110000,90000,132500,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2015,Q4,60,190000,140000,229000,42,127500,110000,150000,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2016,Q1,43,190000,140000,235000,23,105000,80000,140468,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2016,Q2,41,200000,140000,290000,45,120000,90000,140000,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2016,Q3,57,208750,150000,285000,30,115125,90000,135000,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2016,Q4,66,210000,162500,272500,46,137500,107500,161000,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2017,Q1,55,205000,160000,270000,36,110000,95000,135000,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2017,Q2,37,200000,146500,247500,44,129500,98250,140000,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2017,Q3,54,212000,160000,275000,38,113000,95000,142000,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2017,Q4,51,217000,150000,255000,42,120000,95000,135000,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2018,Q1,53,208750,170000,240000,44,115000,75000,137000,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2018,Q2,50,222000,160000,275000,49,117500,90000,147000,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2018,Q3,43,237500,185000,270000,45,118750,100000,159000,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2018,Q4,59,180000,130000,260000,44,106000,87500,126500,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2019,Q1,51,217500,170000,275000,37,115000,100000,150000,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2019,Q2,50,237000,177500,260000,43,122625,105000,150000,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2019,Q3,67,230000,160000,285000,32,133500,110000,146500,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2019,Q4,65,215000,160000,270000,52,130000,84500,166250,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2020,Q1,56,210000,172500,295000,32,128750,91000,147500,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2020,Q2,46,220000,168000,275000,48,128000,105750,173000,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2020,Q3,39,236000,187500,298000,43,120000,87000,155000,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2020,Q4,60,240000,178000,297500,59,139399,117500,160000,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2021,Q1,66,245000,195000,310000,24,128500,105000,145000,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2021,Q2,51,250000,170000,296800,48,130000,105000,195000,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2021,Q3,48,240000,168000,317500,35,140000,107500,165000,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2021,Q4,58,265000,205000,320000,39,130000,110000,171000,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2022,Q1,45,227000,160000,300000,52,136500,112500,162500,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2022,Q2,67,280000,185000,345000,66,150000,130000,185000,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2022,Q3,52,260000,175000,335000,36,135000,109000,164000,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2022,Q4,53,265000,192500,320000,46,141500,120500,171000,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2023,Q1,45,265000,203000,335000,62,135000,110000,172000,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2023,Q2,46,250000,175000,340000,53,132500,93500,163750,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2023,Q3,51,241000,195000,330000,68,130000,100000,175000,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2023,Q4,59,255000,196000,310000,30,126000,93750,176250,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2024,Q1,32,259625,177500,367500,41,135000,100000,160000,,,,28
58000,ARRONDISSEMENT DE LA LOUVIERE,2024,Q2,59,260000,200000,330000,28,147000,125000,160000,,,,28
61000,ARRONDISSEMENT DE HUY,2010,Q1,79,171000,138000,225000,19,102500,86000,130000,,,,29
61000,ARRONDISSEMENT DE HUY,2010,Q2,128,175000,133000,225000,19,92500,72500,125000,,,,29
61000,ARRONDISSEMENT DE HUY,2010,Q3,120,167500,126000,248000,10,,,,,,,29
61000,ARRONDISSEMENT DE HUY,2010,Q4,102,199000,155000,240000,20,142500,113250,165000,,,,29
61000,ARRONDISSEMENT DE HUY,2011,Q1,102,170000,140000,230000,20,127500,101000,150500,,,,29
61000,ARRONDISSEMENT DE HUY,2011,Q2,97,184500,154000,242500,19,110000,94000,149000,,,,29
61000,ARRONDISSEMENT DE HUY,2011,Q3,104,187500,150000,252500,20,115250,72500,150000,,,,29
61000,ARRONDISSEMENT DE HUY,2011,Q4,120,183500,142500,238750,18,124000,78000,160000,,,,29
61000,ARRONDISSEMENT DE HUY,2012,Q1,67,176500,140000,210000,12,,,,,,,29
61000,ARRONDISSEMENT DE HUY,2012,Q2,107,185000,130000,247000,14,,,,,,,29
61000,ARRONDISSEMENT DE HUY,2012,Q3,93,181000,145000,245000,14,,,,,,,29
61000,ARRONDISSEMENT DE HUY,2012,Q4,108,187000,154500,241000,16,131000,107500,152500,,,,29
61000,ARRONDISSEMENT DE HUY,2013,Q1,84,177500,150000,235000,23,120000,85000,163000,,,,29
61000,ARRONDISSEMENT DE HUY,2013,Q2,99,180000,140000,240000,26,140000,100000,167500,,,,29
61000,ARRONDISSEMENT DE HUY,2013,Q3,97,199000,155000,250000,18,138500,95000,179000,,,,29
61000,ARRONDISSEMENT DE HUY,2013,Q4,118,180000,135000,225000,19,139000,109800,151250,,,,29
61000,ARRONDISSEMENT DE HUY,2014,Q1,98,179000,140000,250000,27,120000,68000,159000,,,,29
61000,ARRONDISSEMENT DE HUY,2014,Q2,88,170000,140000,229000,33,125000,99000,160000,,,,29
61000,ARRONDISSEMENT DE HUY,2014,Q3,112,199500,135000,255000,19,145000,75000,165000,,,,29
61000,ARRONDISSEMENT DE HUY,2014,Q4,134,203000,150000,250000,23,145000,95000,169000,,,,29
61000,ARRONDISSEMENT DE HUY,2015,Q1,81,166500,135000,210000,24,104000,88500,134000,,,,29
61000,ARRONDISSEMENT DE HUY,2015,Q2,87,200000,155000,245000,16,,,,,,,29
61000,ARRONDISSEMENT DE HUY,2015,Q3,124,201250,164000,249500,23,145000,119000,175000,,,,29
61000,ARRONDISSEMENT DE HUY,2015,Q4,123,186000,163000,228500,29,,,,,,,29
61000,ARRONDISSEMENT DE HUY,2016,Q1,87,170250,133250,202500,22,,,,,,,29
61000,ARRONDISSEMENT DE HUY,2016,Q2,108,198250,150000,260000,13,,,,,,,29
61000,ARRONDISSEMENT DE HUY,2016,Q3,116,219600,170000,254750,29,137007,97500,160000,,,,29
61000,ARRONDISSEMENT DE HUY,2016,Q4,138,182500,135000,240000,28,160000,115500,175000,,,,29
61000,ARRONDISSEMENT DE HUY,2017,Q1,118,210000,165000,265500,20,119000,101750,161000,,,,29
61000,ARRONDISSEMENT DE HUY,2017,Q2,93,218500,155000,270000,18,156250,115000,190000,,,,29
61000,ARRONDISSEMENT DE HUY,2017,Q3,120,200000,152000,250000,22,169750,115000,205000,,,,29
61000,ARRONDISSEMENT DE HUY,2017,Q4,143,192000,158000,260000,32,148000,111500,171000,,,,29
61000,ARRONDISSEMENT DE HUY,2018,Q1,105,216250,153750,287500,28,152250,110000,175000,,,,29
61000,ARRONDISSEMENT DE HUY,2018,Q2,96,215000,165000,258000,27,135000,102000,170000,,,,29
61000,ARRONDISSEMENT DE HUY,2018,Q3,128,210000,165000,271000,39,116000,85000,145000,,,,29
61000,ARRONDISSEMENT DE HUY,2018,Q4,146,231000,175000,285000,21,,,,,,,29
61000,ARRONDISSEMENT DE HUY,2019,Q1,95,227500,165000,279000,24,150000,124700,175000,,,,29
61000,ARRONDISSEMENT DE HUY,2019,Q2,125,200000,160000,290000,42,152000,129000,195000,,,,29
61000,ARRONDISSEMENT DE HUY,2019,Q3,120,222500,162125,290000,33,145000,120000,187000,,,,29
61000,ARRONDISSEMENT DE HUY,2019,Q4,130,231250,168250,296500,28,162000,126000,205000,,,,29
61000,ARRONDISSEMENT DE HUY,2020,Q1,102,248500,190000,297500,27,150000,122500,185000,,,,29
61000,ARRONDISSEMENT DE HUY,2020,Q2,98,227500,180000,295000,43,157000,140000,193000,,,,29
61000,ARRONDISSEMENT DE HUY,2020,Q3,122,200000,159500,302500,28,140000,124000,179000,,,,29
61000,ARRONDISSEMENT DE HUY,2020,Q4,165,234500,175000,325000,48,158500,135000,195000,,,,29
61000,ARRONDISSEMENT DE HUY,2021,Q1,122,237500,168500,325500,29,171000,148000,185000,,,,29
61000,ARRONDISSEMENT DE HUY,2021,Q2,131,240000,200000,310000,45,150000,125000,185000,,,,29
61000,ARRONDISSEMENT DE HUY,2021,Q3,117,260000,215000,340000,27,151250,116000,198000,,,,29
61000,ARRONDISSEMENT DE HUY,2021,Q4,116,268000,180000,352500,38,156500,126500,205000,,,,29
61000,ARRONDISSEMENT DE HUY,2022,Q1,124,268000,189000,345000,58,167500,139000,210000,,,,29
61000,ARRONDISSEMENT DE HUY,2022,Q2,110,251000,200000,325000,34,199000,153018,233302,,,,29
61000,ARRONDISSEMENT DE HUY,2022,Q3,128,278000,200000,355000,42,190000,159000,236000,,,,29
61000,ARRONDISSEMENT DE HUY,2022,Q4,142,272500,215000,365000,51,150000,130000,194500,,,,29
61000,ARRONDISSEMENT DE HUY,2023,Q1,97,279000,219000,370000,45,205000,170000,245000,,,,29
61000,ARRONDISSEMENT DE HUY,2023,Q2,85,270000,205000,346000,47,202500,145000,242500,,,,29
61000,ARRONDISSEMENT DE HUY,2023,Q3,119,260000,204000,325000,41,179500,135000,231000,,,,29
61000,ARRONDISSEMENT DE HUY,2023,Q4,108,280000,222000,360000,59,176000,140000,215000,,,,29
61000,ARRONDISSEMENT DE HUY,2024,Q1,98,250000,200000,330000,33,172000,140000,205000,,,,29
61000,ARRONDISSEMENT DE HUY,2024,Q2,79,277500,198000,360000,36,175000,130000,230000,,,,29
62000,ARRONDISSEMENT DE LIEGE,2010,Q1,187,205000,150000,260000,222,105000,75000,135000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2010,Q2,188,200000,147500,245000,259,105000,85000,132000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2010,Q3,246,197500,160000,257000,248,109000,85000,135000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2010,Q4,197,200000,152500,250000,232,110000,80000,151000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2011,Q1,186,210000,160000,260000,272,115000,80000,145000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2011,Q2,208,210000,150000,263865,276,111000,85000,140000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2011,Q3,233,200000,150000,267500,264,113250,90000,150000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2011,Q4,281,200000,150000,270000,285,123000,100000,150000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2012,Q1,179,198500,150000,257500,221,110000,85000,147000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2012,Q2,195,212500,160000,280000,265,120000,90000,150000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2012,Q3,218,209750,150000,257000,242,123250,90000,160000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2012,Q4,257,220000,170000,277000,280,121000,85000,160000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2013,Q1,227,200000,147500,269000,270,125000,93000,160000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2013,Q2,221,205000,160000,275000,276,119000,90000,150000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2013,Q3,220,215000,160000,255000,271,120000,90000,155000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2013,Q4,229,210000,160000,283000,233,124495,92000,160000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2014,Q1,203,215000,150000,279500,234,126000,94000,160000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2014,Q2,220,200000,144000,279000,297,125000,96000,160000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2014,Q3,234,220000,162500,290000,240,129000,94000,160000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2014,Q4,266,219500,170000,273000,323,125000,95000,155000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2015,Q1,171,195000,145000,240000,218,121000,95000,150000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2015,Q2,225,210000,160000,277500,294,120000,96000,155000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2015,Q3,276,228000,159250,280000,294,130000,100000,165000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2015,Q4,320,225500,165000,290000,284,120000,90000,160000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2016,Q1,207,220000,160000,285000,262,118000,88000,155000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2016,Q2,238,227250,170000,290000,333,129000,97000,169000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2016,Q3,284,220000,167000,295000,360,125000,92000,159000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2016,Q4,293,220000,170000,282000,304,135000,110000,170000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2017,Q1,236,244500,176000,295000,279,135000,102000,180000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2017,Q2,231,235000,160000,306000,336,130000,102000,160000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2017,Q3,238,239500,170000,299000,335,134000,104000,175000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2017,Q4,258,240000,175000,310000,276,135000,100000,175000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2018,Q1,248,230000,170000,310000,363,130000,98000,170000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2018,Q2,237,235000,170000,300000,342,139375,100050,181000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2018,Q3,364,235000,170000,300000,330,136000,105000,177000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2018,Q4,352,245000,175000,310000,358,135000,100000,179000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2019,Q1,246,250000,180000,310000,354,135000,103000,175000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2019,Q2,292,245000,177500,310000,402,139500,109000,175000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2019,Q3,258,255550,195000,329000,360,140000,113000,175000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2019,Q4,308,270000,185000,335000,413,137000,105000,180000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2020,Q1,240,260000,200000,335000,275,140000,108000,195000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2020,Q2,241,250533,185000,325000,382,145500,115322,190000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2020,Q3,220,270000,205000,350000,295,146000,104000,189500,,,,30
62000,ARRONDISSEMENT DE LIEGE,2020,Q4,321,280000,210000,350000,400,150000,115000,198000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2021,Q1,251,276500,200000,359000,352,147250,117000,195000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2021,Q2,264,277000,193500,362500,428,155000,116750,205000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2021,Q3,293,289000,220000,373000,360,162000,125000,204000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2021,Q4,266,273000,200000,355000,430,163750,120000,220000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2022,Q1,258,300000,230000,383000,394,165000,129000,210000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2022,Q2,281,305000,240000,397000,466,165000,125000,210000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2022,Q3,271,285000,220000,377000,457,169000,120000,217028,,,,30
62000,ARRONDISSEMENT DE LIEGE,2022,Q4,281,312500,237500,420000,408,169000,128000,220000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2023,Q1,221,290000,220000,380000,363,162000,125000,217800,,,,30
62000,ARRONDISSEMENT DE LIEGE,2023,Q2,224,290000,205000,385000,448,167000,130000,220000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2023,Q3,244,291000,210000,399000,468,170000,125000,220000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2023,Q4,262,320000,240000,419000,316,165000,129500,220000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2024,Q1,220,317000,235000,410000,247,169000,130000,224000,,,,30
62000,ARRONDISSEMENT DE LIEGE,2024,Q2,191,299000,239000,388000,261,165000,130000,214500,,,,30
63000,ARRONDISSEMENT DE VERVIERS,2010,Q1,147,182500,135000,234000,45,119000,98000,155000,,,,31
63000,ARRONDISSEMENT DE VERVIERS,2010,Q2,168,185000,140000,233500,48,105000,80000,137500,,,,31
63000,ARRONDISSEMENT DE VERVIERS,2010,Q3,185,178500,130000,230000,56,115000,75000,150000,,,,31
63000,ARRONDISSEMENT DE VERVIERS,2010,Q4,209,185000,140000,238000,76,123750,86000,163750,,,,31
63000,ARRONDISSEMENT DE VERVIERS,2011,Q1,157,200000,155000,250000,75,115000,83500,137500,,,,31
63000,ARRONDISSEMENT DE VERVIERS,2011,Q2,165,175000,125000,235000,62,111250,89000,140000,,,,31
63000,ARRONDISSEMENT DE VERVIERS,2011,Q3,184,190000,138000,244500,52,115500,90000,138000,,,,31
63000,ARRONDISSEMENT DE VERVIERS,2011,Q4,215,200000,154750,250000,77,125000,100000,160000,,,,31
63000,ARRONDISSEMENT DE VERVIERS,2012,Q1,159,189088,136000,256250,49,112500,87500,159000,,,,31
63000,ARRONDISSEMENT DE VERVIERS,2012,Q2,186,190000,150000,240000,82,130000,103630,165000,,,,31
63000,ARRONDISSEMENT DE VERVIERS,2012,Q3,160,195500,135000,250000,76,125000,95000,148000,,,,31
63000,ARRONDISSEMENT DE VERVIERS,2012,Q4,207,197500,150000,245000,85,125000,89000,160000,,,,31
63000,ARRONDISSEMENT DE VERVIERS,2013,Q1,131,200000,150000,262500,79,126000,95000,165000,,,,31
63000,ARRONDISSEMENT DE VERVIERS,2013,Q2,181,190000,142000,238500,80,141000,100050,167500,,,,31
63000,ARRONDISSEMENT DE VERVIERS,2013,Q3,183,195000,135000,255000,67,140000,95000,191500,,,,31
63000,ARRONDISSEMENT DE VERVIERS,2013,Q4,187,198562,140000,250000,82,126500,100000,200000,,,,31
63000,ARRONDISSEMENT DE VERVIERS,2014,Q1,145,200000,146000,260000,79,125000,95000,175000,,,,31
63000,ARRONDISSEMENT DE VERVIERS,2014,Q2,172,200000,142000,252000,76,134050,100000,178250,,,,31
63000,ARRONDISSEMENT DE VERVIERS,2014,Q3,175,195000,150000,260000,81,122000,95200,168000,,,,31
63000,ARRONDISSEMENT DE VERVIERS,2014,Q4,229,200000,150000,255000,95,122822,96000,158000,,,,31
63000,ARRONDISSEMENT DE VERVIERS,2015,Q1,108,175000,145000,255650,59,125926,95000,158000,,,,31
63000,ARRONDISSEMENT DE VERVIERS,2015,Q2,181,210000,152000,275000,141,115000,103995,145732,,,,31
63000,ARRONDISSEMENT DE VERVIERS,2015,Q3,200,182500,135000,255000,99,123000,89995,160000,,,,31
63000,ARRONDISSEMENT DE VERVIERS,2015,Q4,272,213000,160000,280000,93,137250,105000,165000,,,,31
63000,ARRONDISSEMENT DE VERVIERS,2016,Q1,166,190000,137500,240000,49,130000,82000,170000,,,,31
63000,ARRONDISSEMENT DE VERVIERS,2016,Q2,185,193500,145000,251000,78,150000,115000,180000,,,,31
63000,ARRONDISSEMENT DE VERVIERS,2016,Q3,218,200000,155000,270000,71,138500,105000,185000,,,,31
63000,ARRONDISSEMENT DE VERVIERS,2016,Q4,224,219000,159000,269900,106,132500,95000,180000,,,,31
63000,ARRONDISSEMENT DE VERVIERS,2017,Q1,177,218750,157500,278000,75,137750,99000,165000,,,,31
63000,ARRONDISSEMENT DE VERVIERS,2017,Q2,213,210000,150000,270000,103,134000,95750,175000,,,,31
63000,ARRONDISSEMENT DE VERVIERS,2017,Q3,187,220000,154000,269000,69,142250,120000,175000,,,,31
63000,ARRONDISSEMENT DE VERVIERS,2017,Q4,208,210000,166750,267000,77,150000,95000,182000,,,,31
63000,ARRONDISSEMENT DE VERVIERS,2018,Q1,214,235000,177500,285000,88,133000,99000,190000,,,,31
63000,ARRONDISSEMENT DE VERVIERS,2018,Q2,221,216639,160000,270000,81,152500,110000,182500,,,,31
63000,ARRONDISSEMENT DE VERVIERS,2018,Q3,205,245000,175000,300200,81,127000,99000,175000,,,,31
63000,ARRONDISSEMENT DE VERVIERS,2018,Q4,274,243750,180000,295000,102,155000,105000,189000,,,,31
63000,ARRONDISSEMENT DE VERVIERS,2019,Q1,176,220000,170000,275000,81,132500,105000,190000,,,,31
63000,ARRONDISSEMENT DE VERVIERS,2019,Q2,225,230000,170000,297874,92,140000,100000,190000,,,,31
63000,ARRONDISSEMENT DE VERVIERS,2019,Q3,227,255000,187000,314000,95,150000,107500,185000,,,,31
63000,ARRONDISSEMENT DE VERVIERS,2019,Q4,259,235000,165000,305000,116,146000,115000,185000,,,,31
63000,ARRONDISSEMENT DE VERVIERS,2020,Q1,181,250000,185000,325000,84,150000,120000,180000,,,,31
63000,ARRONDISSEMENT DE VERVIERS,2020,Q2,197,238000,169500,322500,116,150000,120000,190000,,,,31
63000,ARRONDISSEMENT DE VERVIERS,2020,Q3,212,250000,190000,325000,85,130000,95000,185000,,,,31
63000,ARRONDISSEMENT DE VERVIERS,2020,Q4,274,250000,160000,325000,140,156250,115000,195000,,,,31
63000,ARRONDISSEMENT DE VERVIERS,2021,Q1,201,250000,176000,350000,105,150000,117500,180000,,,,31
63000,ARRONDISSEMENT DE VERVIERS,2021,Q2,230,270000,200000,364000,120,161250,117500,202500,,,,31
63000,ARRONDISSEMENT DE VERVIERS,2021,Q3,207,275000,200000,345000,97,161000,135000,220000,,,,31
63000,ARRONDISSEMENT DE VERVIERS,2021,Q4,241,270000,188000,350000,110,145000,100000,189000,,,,31
63000,ARRONDISSEMENT DE VERVIERS,2022,Q1,193,290500,215000,375000,117,180000,130000,240000,,,,31
63000,ARRONDISSEMENT DE VERVIERS,2022,Q2,237,310000,230000,395000,151,171000,130000,225000,,,,31
63000,ARRONDISSEMENT DE VERVIERS,2022,Q3,198,307500,228500,375000,133,188000,150000,220000,,,,31
63000,ARRONDISSEMENT DE VERVIERS,2022,Q4,219,271000,195000,360000,159,180000,135000,238000,,,,31
